"business_id","cool","date_time","funny","review_id","star_review","text","useful","user_id","tokens","date"
"d4z4gjdhQYs-WOVClISf_A",0,"2016-09-11 16:37:00",0.0,"XatyuRbcCoEkyD-x05qrig",5.0,"4-5 stars in my experience.

Our neighbors has some giant pines with branches hanging over our pool dropping needles and cones. 

We received 3 quotes and despite some differences (3 sides of the house vs 4), this one was reasonable at $580 to cut back 4 large pines (that were about 40 ft high), 2 palms and 6 mid size trees as well as some bushes on 3 sides of the house. Most of the trees are not on our property, but hang over.

The only criticism I have is that I didn't receive a call the day before or day off confirming the appointment, so I had to call after waiting a couple of hours in the morning and received a window of 11am-1230pm. The crew of 4 showed up at 11am.

It was shocking how to quickly they worked, shooting up those pines, cleaning and chipping.

Very satisfied customers and happy those branches are gone.",0.0,"UgbD11PPoJID7w6vRxxuHw","['stars', 'experience', 'neighbors', 'giant', 'pines', 'branches', 'hanging', 'pool', 'dropping', 'needles', 'cones', 'received', 'quotes', 'despite', 'differences', 'sides', 'house', 'vs', 'reasonable', 'cut', 'large', 'pines', 'ft', 'high', 'palms', 'mid', 'size', 'trees', 'bushes', 'sides', 'house', 'trees', 'property', 'hang', 'criticism', 'receive', 'day', 'day', 'confirming', 'appointment', 'waiting', 'couple', 'hours', 'morning', 'received', 'window', 'pm', 'crew', 'showed', 'shocking', 'quickly', 'worked', 'shooting', 'pines', 'cleaning', 'chipping', 'satisfied', 'customers', 'happy', 'branches', 'gone']","2016-09-11"
"bcgpyqPjC81lODTHzL_Mhw",1,"2015-11-17 22:11:29",0.0,"LQJaAKbkrrxNnlf-ggJuVw",3.0,"I had a similar experience to another reviewer where the invoice was not broken down as far as parts and labor. It would be nice to see when comparing against other reviewers/competitors. Also, I requested a video inspection of my duct but never received a video. Regardless if my duct needed cleaning or not, what's the point of advertising free video inspection of your ducts when you don't do it? 

From Legacy's website: ""Pricing is difficult to give over the phone as everyone's needs are different, and this is why we offer Free video inspections. We can't tell you if only your ducts need to be cleaned or if your air handler and coils should be cleaned as well. Our certified technician will come to your property, take pictures and video, and then show you what exactly needs to be cleaned and why. He will then leave the quote with you, which will be good for 90 days; No high pressure sales techniques ever!"" I received no video AND no pics.

The cleaning was ok but nothing any other HVAC company couldn't do better for less. I probably wouldn't use Legacy Air again and would look elsewhere for future HVAC services.",3.0,"00wzebOSS8CP4DoIagh8Hw","['similar', 'experience', 'reviewer', 'invoice', 'broken', 'far', 'parts', 'labor', 'nice', 'comparing', 'reviewers', 'competitors', 'requested', 'video', 'inspection', 'duct', 'received', 'video', 'regardless', 'duct', 'needed', 'cleaning', 'point', 'advertising', 'free', 'video', 'inspection', 'ducts', 'legacy', 'website', 'pricing', 'difficult', 'phone', 'needs', 'different', 'offer', 'free', 'video', 'inspections', 'tell', 'ducts', 'need', 'cleaned', 'air', 'handler', 'coils', 'cleaned', 'certified', 'technician', 'come', 'property', 'pictures', 'video', 'exactly', 'needs', 'cleaned', 'leave', 'quote', 'good', 'days', 'high', 'pressure', 'sales', 'techniques', 'received', 'video', 'pics', 'cleaning', 'ok', 'hvac', 'company', 'couldn', 'better', 'probably', 'wouldn', 'use', 'legacy', 'air', 'look', 'future', 'hvac', 'services']","2015-11-17"
"45513UgSlMqWV_yAPVkXrg",1,"2014-12-01 02:51:28",0.0,"avqPyFm0UN0Unb7W2E7nGA",4.0,"This is my go to spot for pizza because it's so close to me. I always get just plain cheese and it's amazing. If you make a plain pizza good then you princely make everything else great. The only complaint I have is I ALWAYS ALWAYS ask for extra side on my wings because I like them wet and they always come dry. Carry out special  is 7.00 for a large 1 topping.",3.0,"I94H7rb1ypSUinMLClC7xg","['spot', 'pizza', 'close', 'plain', 'cheese', 'amazing', 'plain', 'pizza', 'good', 'princely', 'great', 'complaint', 'ask', 'extra', 'wings', 'like', 'wet', 'come', 'dry', 'carry', 'special', 'large', 'topping']","2014-12-01"
"3p-7HlSGbFtZBivfsGmYbA",0,"2015-11-23 14:02:33",0.0,"wrXyrciWW5JNdBmqws5knQ",2.0,"Ordered chicken balls. Chop suey, kung pow chicken and fried rice. The chop suey was dry and lacked a true flavor to it. The kung pow chicken was also lacking flavor and was not spicy at all as indicated. Will not order from here unless i just want chicken balls and rice.",1.0,"xVZbjEGR3MhF3P4tf0t2iQ","['ordered', 'chicken', 'balls', 'chop', 'suey', 'kung', 'pow', 'chicken', 'fried', 'rice', 'chop', 'suey', 'dry', 'lacked', 'true', 'flavor', 'kung', 'pow', 'chicken', 'lacking', 'flavor', 'spicy', 'indicated', 'order', 'want', 'chicken', 'balls', 'rice']","2015-11-23"
"TKqVEjoO_QDRGm2hKNPtFQ",0,"2014-12-04 00:21:31",1.0,"FiBFYubDIAOhKk-VSPSWuw",3.0,"Went here for our team's Christmas lunch.  This particular location in Newmarket is fairly large and nice.  A slightly upscale-ish look to it.  The menu is fairly extensive so if you can't find something here to eat, well then you have issues!  I ordered the chicken and waffles.  I've tried this at Harlem restaurant so I was curious how PB would stack up.  I loved their waffles - they have jalapenos in their batter which gives the waffles a nice kick to them.  They are light and fluffy and all things that waffles should be.  They could give you one more waffles since the fried chicken to waffle ratio could use some tweaking.  I prefer the friend chicken at Harlem though.  At PB, while the inside of the chicken is surprisingly moist, the outside is a bit too charred for my liking.  It doesn't remind me a of the typical fried chicken.  

The service is good, but since we came at lunch time it wasn't particularly busy so I would expect it to be good.  We were here last year as well, and one order was slighly screwed up (we pre-order to have more time to eat and relax).  They fixed it immediately by bringing the correct side right away.  So that was nice - no arguing,no extra cost (although I wouldn't expect there to be, but sometimes you never know)

Not the best food ever, but it's good for a large team since there are lots of coices, vegetarian and vegan choices as well.",0.0,"Kj9cFO70zZOQorN0mgeLWA","['went', 'team', 'christmas', 'lunch', 'particular', 'location', 'newmarket', 'fairly', 'large', 'nice', 'slightly', 'upscale', 'ish', 'look', 'menu', 'fairly', 'extensive', 'eat', 'issues', 'ordered', 'chicken', 'waffles', 've', 'tried', 'harlem', 'restaurant', 'curious', 'pb', 'stack', 'loved', 'waffles', 'jalapenos', 'batter', 'gives', 'waffles', 'nice', 'kick', 'light', 'fluffy', 'things', 'waffles', 'waffles', 'fried', 'chicken', 'waffle', 'ratio', 'use', 'tweaking', 'prefer', 'friend', 'chicken', 'harlem', 'pb', 'inside', 'chicken', 'surprisingly', 'moist', 'outside', 'bit', 'charred', 'liking', 'remind', 'typical', 'fried', 'chicken', 'service', 'good', 'came', 'lunch', 'time', 'wasn', 'particularly', 'busy', 'expect', 'good', 'year', 'order', 'slighly', 'screwed', 'pre', 'order', 'time', 'eat', 'relax', 'fixed', 'immediately', 'bringing', 'correct', 'right', 'away', 'nice', 'arguing', 'extra', 'cost', 'wouldn', 'expect', 'know', 'best', 'food', 'good', 'large', 'team', 'lots', 'coices', 'vegetarian', 'vegan', 'choices']","2014-12-04"
"0FUtlsQrJI7LhqDPxLumEw",0,"2015-07-12 02:10:16",0.0,"qeM67rtSBfq69y04KNwDJg",5.0,"I came here for Father's Day with my family and my cousins family. It was spectacular. We ordered a feast of food that range from rib sandwiches onion rings samplers you name it. Only thing that bugged me was eating outside because there were so many flies, other than that everything was cooked to perfection and I love coming back to this place",0.0,"gO3lqdMkBwO80nhtC82ozA","['came', 'father', 'day', 'family', 'cousins', 'family', 'spectacular', 'ordered', 'feast', 'food', 'range', 'rib', 'sandwiches', 'onion', 'rings', 'samplers', 'thing', 'bugged', 'eating', 'outside', 'flies', 'cooked', 'perfection', 'love', 'coming', 'place']","2015-07-12"
"MPIGr_AyrjYgYwrjFhooMQ",0,"2017-07-16 10:02:15",0.0,"1OXgT-zLw_0VysgCfVeNEg",1.0,"If I could rate this hotel lower I would! I'm not one to usually review places, even when I have a bad experience but this I couldn't let go! It was by far the worst hotel experience I've ever had! You'd be better off finding a motel on the side of a highway! I'm not one to say these types of things without some sort of proof so I'll just list the things that happened during my two night stay at this hotel: 1. Our alarm went off for faulty reasons at 230AM and they did not give us any discount or even an apology! 2. Half the hotel is blocked off and shut off to save them money, so it was really weird and poor to see, usually when you go to a hotel you like to experience the hotel, especially when the part blocked off and closed was the bottom floor when you first walk in. 3. The included breakfast they offer is a waste of time! If you didn't get there in the early morning you got nothing! When we went for ours on Saturday morning the only things left was a few bagels,muffins and cereal... no milk, no spoons, no coffee, no fruit, no yogurt, nothing was replenished throughout the morning! 4. They're hair dryer didn't work and they didn't have a spare to replace it with (and I was getting ready to go to a wedding) 5. The rooms were not well cleaned at all! There was still dust everywhere which makes me question the quality of everything else cleaned... 6. The service there is the most poor service I've ever encountered the man at the front desk was so extremely rude! And I would understand his rudeness if I were being rude but I was completely polite while dealing with him! Unacceptable. 7. And to top it off this hotel wasn't cheap, so it's not like you should deal with these issues for the price you pay!
Anyways I wish I read reviews before going there, I will obviously not be back! This is a warning for anyone else wanting to stay there!",1.0,"6kCaDpcfDpy95TBUMF6pZw","['rate', 'hotel', 'lower', 'usually', 'review', 'places', 'bad', 'experience', 'couldn', 'let', 'far', 'worst', 'hotel', 'experience', 've', 'better', 'finding', 'motel', 'highway', 'types', 'things', 'sort', 'proof', 'll', 'list', 'things', 'happened', 'night', 'stay', 'hotel', 'alarm', 'went', 'faulty', 'reasons', 'discount', 'apology', 'half', 'hotel', 'blocked', 'shut', 'save', 'money', 'weird', 'poor', 'usually', 'hotel', 'like', 'experience', 'hotel', 'especially', 'blocked', 'closed', 'floor', 'walk', 'included', 'breakfast', 'offer', 'waste', 'time', 'early', 'morning', 'got', 'went', 'saturday', 'morning', 'things', 'left', 'bagels', 'muffins', 'cereal', 'milk', 'spoons', 'coffee', 'fruit', 'yogurt', 'replenished', 'morning', 'hair', 'dryer', 'work', 'spare', 'replace', 'getting', 'ready', 'wedding', 'rooms', 'cleaned', 'dust', 'makes', 'question', 'quality', 'cleaned', 'service', 'poor', 'service', 've', 'encountered', 'man', 'desk', 'extremely', 'rude', 'understand', 'rudeness', 'rude', 'completely', 'polite', 'dealing', 'unacceptable', 'hotel', 'wasn', 'cheap', 'like', 'deal', 'issues', 'price', 'pay', 'anyways', 'wish', 'read', 'reviews', 'going', 'obviously', 'warning', 'wanting', 'stay']","2017-07-16"
"YXvXE2p6xeg6a11SMIjQ3w",0,"2017-03-08 22:57:44",0.0,"O3sT9l7azAq4Df9wgiwasg",5.0,"Love the location, ambience, and the patio is wonderful and dog friendly! Food is good and wine pours are generous.  Servers are friendly.",0.0,"kCC1fX-Nheg7GNCjH45OXA","['love', 'location', 'ambience', 'patio', 'wonderful', 'dog', 'friendly', 'food', 'good', 'wine', 'pours', 'generous', 'servers', 'friendly']","2017-03-08"
"NmxkTR1Eid-if6D4NcRtTg",0,"2018-08-04 23:22:47",0.0,"pmLQW3uI2SvtMWyEloVxwA",5.0,"Anyssa refreshed my color and brought my hair back to life! She was so down to earth and receptive to the color I wanted. Thank you so much Anyssa!!!",0.0,"X_M8k5O0qlAath7E7uMPXQ","['anyssa', 'refreshed', 'color', 'brought', 'hair', 'life', 'earth', 'receptive', 'color', 'wanted', 'thank', 'anyssa']","2018-08-04"
"Te8ubqIn8aH2uplVhvMntw",0,"2015-01-01 00:53:01",0.0,"8jwHVDumA5ekgnSLv62E0g",4.0,"I always get lost finding this gelato ice cream place located inside the Venetian at Vegas but I seriously LOVE the vanilla bean flavor! It's nice and creamy the way I like it. I'm not really too serious for the other fruity flavors like watermelon though; it didn't really suit my taste. However I did see one of the workers remove like a piece of hair or something from the coconut ice cream when I was next up in line and she ended up just using her hands to pick it out instead of removing the whole thing or the chunk out. The ice cream is pretty pricy as well. It was about two small order for about $13 but it is in a tourist area so things are high in the scale. Overall thumbs up for the gelato",1.0,"GUBAhYTeveqKO8fGUl_ypw","['lost', 'finding', 'gelato', 'ice', 'cream', 'place', 'located', 'inside', 'venetian', 'vegas', 'seriously', 'love', 'vanilla', 'bean', 'flavor', 'nice', 'creamy', 'way', 'like', 'fruity', 'flavors', 'like', 'watermelon', 'suit', 'taste', 'workers', 'remove', 'like', 'piece', 'hair', 'coconut', 'ice', 'cream', 'line', 'ended', 'hands', 'pick', 'instead', 'removing', 'thing', 'chunk', 'ice', 'cream', 'pretty', 'pricy', 'small', 'order', 'tourist', 'area', 'things', 'high', 'scale', 'overall', 'thumbs', 'gelato']","2015-01-01"
"esBRj9uPRzwxaW4Lz1XGLA",2,"2018-07-11 03:06:09",0.0,"f5McK2pUvkGpO5dROm6qWA",5.0,"Sat at the bar and interacted with the cooks. Great personalities and happy to educate. 

Started with a dozen assorted oysters on 1/2 shell. There were three offerings from both coasts. All were really good. 

For entrees we ordered fried oysters w/potato wedges and bouillabaisse. Oysters were big, delicious and perfectly cooked. Bouillabaisse was very good. Nice saffron base and tons of seafood. You can add pasta for an addl charge. 

We looked around at other orders and portions were massive compared to other places we dined. 

Overall - really good food but sitting at the bar was what made it!

If you eat here ONLY sit at the bar. Ly and Trent were fun and made us feel welcome.",0.0,"CFTjTmXBNB8S4cWB5DEhfA","['sat', 'bar', 'interacted', 'cooks', 'great', 'personalities', 'happy', 'educate', 'started', 'dozen', 'assorted', 'oysters', 'shell', 'offerings', 'coasts', 'good', 'entrees', 'ordered', 'fried', 'oysters', 'potato', 'wedges', 'bouillabaisse', 'oysters', 'big', 'delicious', 'perfectly', 'cooked', 'bouillabaisse', 'good', 'nice', 'saffron', 'base', 'tons', 'seafood', 'add', 'pasta', 'addl', 'charge', 'looked', 'orders', 'portions', 'massive', 'compared', 'places', 'dined', 'overall', 'good', 'food', 'sitting', 'bar', 'eat', 'sit', 'bar', 'ly', 'trent', 'fun', 'feel', 'welcome']","2018-07-11"
"FQCKnbmIPlg2NNq4KBSBzg",0,"2017-08-17 02:11:05",0.0,"kmChB9rHAAD3vBKCuAHg4w",5.0,"Friendly service. Great place to hangout with the family, paying games, and having a treat!",0.0,"d8hR6et_EJPGwji6dVR_Lg","['friendly', 'service', 'great', 'place', 'hangout', 'family', 'paying', 'games', 'having', 'treat']","2017-08-17"
"WCqcYtJ4rUxA4bIzjOfzqg",0,"2016-02-07 03:01:30",0.0,"Dbi_qHIH0Ms_eH0PCHT95g",5.0,"I love this place at any time of the day. Pizza and salads are always fresh. Nice outdoor eating too.",0.0,"5QU93DVWP7PpTnx0HXunYw","['love', 'place', 'time', 'day', 'pizza', 'salads', 'fresh', 'nice', 'outdoor', 'eating']","2016-02-07"
"AkTY4hLPjBcyth2JFbhX3Q",0,"2018-09-08 01:15:46",0.0,"kd94CYAHdj-jbizRiXZiBA",5.0,"I saw Dr Leyko concerning a severe, but unkown reason for a allergic reaction. I had seen another Dr previously, and he came up with 'seasonal allergies'. Do you want to get tested and start shots. I said NO. That was the end of that visit. 
So, I researched and found Dr Leyko. He asked questions (!) took notes (!) and decided to have bloodwork done. He wanted to rule out auto immune diseases. He told me what to do during this time, how to handle that my face was still having reactions. He gave me tools to work with, and let me know to call him immediately if anything got worse of this, he was also very reassuring. 
I then saw him a month later. I did the allergy testing, and it showed no allergies. They do it on your arms so you can actually see the results. Unlike the dr 30 years ago, and 10 years ago who, tested on my back, and had me start shots. $$$
We went over all my test results and came up with an action plan. I need a dr who listens, is thorough and can think outside the box. 
I cannot say enough how happy and lucky I am to have found him. He's great!",0.0,"7W6RaM-frP4W6Aw3sJYkxQ","['saw', 'dr', 'leyko', 'concerning', 'severe', 'unkown', 'reason', 'allergic', 'reaction', 'seen', 'dr', 'previously', 'came', 'seasonal', 'allergies', 'want', 'tested', 'start', 'shots', 'said', 'end', 'visit', 'researched', 'dr', 'leyko', 'asked', 'questions', 'took', 'notes', 'decided', 'bloodwork', 'wanted', 'rule', 'auto', 'immune', 'diseases', 'told', 'time', 'handle', 'face', 'having', 'reactions', 'gave', 'tools', 'work', 'let', 'know', 'immediately', 'got', 'worse', 'reassuring', 'saw', 'month', 'later', 'allergy', 'testing', 'showed', 'allergies', 'arms', 'actually', 'results', 'unlike', 'dr', 'years', 'ago', 'years', 'ago', 'tested', 'start', 'shots', 'went', 'test', 'results', 'came', 'action', 'plan', 'need', 'dr', 'listens', 'thorough', 'think', 'outside', 'box', 'happy', 'lucky', 'great']","2018-09-08"
"HsrEbWCg8K06pUhx469uSw",0,"2011-03-06 10:13:57",0.0,"ZR4R4uNT5fc6bc6gZAhJUQ",5.0,"People are very nice and the selection looks and tastes great. The apple fritters rock. Whenever the wife and I want donuts this is where we come. 

Living right around the corner from this place is both a good and bad thing.",0.0,"fCXugncQMg9vZBQW4p0ZfA","['people', 'nice', 'selection', 'looks', 'tastes', 'great', 'apple', 'fritters', 'rock', 'wife', 'want', 'donuts', 'come', 'living', 'right', 'corner', 'place', 'good', 'bad', 'thing']","2011-03-06"
"7ABOYoF6DeUnX-jTYH14wA",0,"2015-11-03 02:30:01",0.0,"lpLB-RR37GNrhE0DFwSuBw",4.0,"I can't say enough about the service!  Our waiter (I forgot his name! ) was amazing! 2 of us got the endless shrimp and we couldn't keep up with him!!! We tried every type and they were hot, fresh and deliciously! My husband wasn't very  hungry and got the potato soup, which he didn't care for, but our waiter did everything he could to make it right.  I hadn't been to Red Lobster in at least 5 years after the continuous poor service and sub-par food. But that has CHANGED!  We will be coming back for sure!",1.0,"KR3NGrl8HCC7n45YADKEqQ","['service', 'waiter', 'forgot', 'amazing', 'got', 'endless', 'shrimp', 'couldn', 'tried', 'type', 'hot', 'fresh', 'deliciously', 'husband', 'wasn', 'hungry', 'got', 'potato', 'soup', 'care', 'waiter', 'right', 'hadn', 'red', 'lobster', 'years', 'continuous', 'poor', 'service', 'sub', 'par', 'food', 'changed', 'coming', 'sure']","2015-11-03"
"f3gE6ZZFd7jRBjTVgt-mAg",0,"2014-10-06 20:27:09",0.0,"G15cNIx-qfRQWuDkiSqeOQ",4.0,"Went for popcorn chicken last night and it was delicious and cheap. Also tried the deep fried pork belly and beef noodle soup. Food was good, service was quick, but the seating in the front is a little cold because there's no double doors and people kept coming in and out as other people mentioned. Ill definitely come back though.",0.0,"D1IhmZWbQtlRLOJEy5oJjw","['went', 'popcorn', 'chicken', 'night', 'delicious', 'cheap', 'tried', 'deep', 'fried', 'pork', 'belly', 'beef', 'noodle', 'soup', 'food', 'good', 'service', 'quick', 'seating', 'little', 'cold', 'double', 'doors', 'people', 'kept', 'coming', 'people', 'mentioned', 'ill', 'definitely', 'come']","2014-10-06"
"wHVWfC_a6koeiJXAu78e1g",0,"2018-01-09 16:23:28",0.0,"B-xUHZEB4ZWGJiJSA0vlAg",3.0,"Food was pretty good, I'm just not crazy about the format of standing in line to order. They give you your bbq on paper instead of a plate. The floor is concrete, the ceilings are high so it's loud in the dining area. The sides are refrigerated and are in styrofoam containers. Way more casual than I wanted for the price we paid. I won't go back.",0.0,"W8ecqbqTCp_ZeYtIDFZ4RQ","['food', 'pretty', 'good', 'crazy', 'format', 'standing', 'line', 'order', 'bbq', 'paper', 'instead', 'plate', 'floor', 'concrete', 'ceilings', 'high', 'loud', 'dining', 'area', 'sides', 'refrigerated', 'styrofoam', 'containers', 'way', 'casual', 'wanted', 'price', 'paid', 'won']","2018-01-09"
"BzerEVgnPcQPr0iFzIO8Aw",0,"2012-01-18 22:26:07",0.0,"REnrNe4HhRQwGI0JO36FWA",5.0,"We decided to try D'angelo's as it's just up the road from our house and it's a locally owned business which we like to support.

The restaurant is located in a strip mall but the food certainly doesn't reflect it.  The interior is nicely decorated and painted in nice soft earth tones.  The lighting is low but bright enough to see what you need to.

The waitress greeted us and we looked over the wine list.  The bottle prices are very reasonable but we ended up just having a couple glasses of a nice Super Tuscan.  

The waitress brought a nice hearty Italian loaf and olive oil with a little balsamic vinegar for dipping.  Very tasty.

We chose risotto and lobster balls and calamari as appetizers.  The risotto balls were nicely crisp on the outside and quite tasty.  There were five of them and they were large so be aware.  

The calamari was good and came with a dipping sauce and lemon wedges.  Very tasty.

We split a Greek style salad which was fresh and crisp.

My wife had the pasta bolognese and I had the grilled shrimp skewers with risotto.  Both were excellent and the portions were large enough that we both had lunch the next day.

We were so stuffed that we took a dessert to go.  It was a layered chocolate mousse cake and was very, very good...even at 11pm!

Overall we were extremely pleased with the food, service and atmosphere.  We'll be back to D'angelo's soon for another meal.  I think I'll try the ravioli next time.

Chris",4.0,"DpsBcu5XJXpTgm16TG3rDQ","['decided', 'try', 'angelo', 'road', 'house', 'locally', 'owned', 'business', 'like', 'support', 'restaurant', 'located', 'strip', 'mall', 'food', 'certainly', 'reflect', 'interior', 'nicely', 'decorated', 'painted', 'nice', 'soft', 'earth', 'tones', 'lighting', 'low', 'bright', 'need', 'waitress', 'greeted', 'looked', 'wine', 'list', 'bottle', 'prices', 'reasonable', 'ended', 'having', 'couple', 'glasses', 'nice', 'super', 'tuscan', 'waitress', 'brought', 'nice', 'hearty', 'italian', 'loaf', 'olive', 'oil', 'little', 'balsamic', 'vinegar', 'dipping', 'tasty', 'chose', 'risotto', 'lobster', 'balls', 'calamari', 'appetizers', 'risotto', 'balls', 'nicely', 'crisp', 'outside', 'tasty', 'large', 'aware', 'calamari', 'good', 'came', 'dipping', 'sauce', 'lemon', 'wedges', 'tasty', 'split', 'greek', 'style', 'salad', 'fresh', 'crisp', 'wife', 'pasta', 'bolognese', 'grilled', 'shrimp', 'skewers', 'risotto', 'excellent', 'portions', 'large', 'lunch', 'day', 'stuffed', 'took', 'dessert', 'layered', 'chocolate', 'mousse', 'cake', 'good', 'pm', 'overall', 'extremely', 'pleased', 'food', 'service', 'atmosphere', 'll', 'angelo', 'soon', 'meal', 'think', 'll', 'try', 'ravioli', 'time', 'chris']","2012-01-18"
"Ndd53QV0nSPL6rtBE5ctSA",1,"2013-04-29 06:56:17",1.0,"y5d4P_bwQyHmLPBiayhDfQ",5.0,"I just had another event with LV PhotoParty today, 4/28, at Mingo Kitchen & Lounge.  Collin was amazing and all the guests really enjoyed it!  Them employees even jumped in and took some pictures.  We decided to hang some of the photos in the bar!  Don't look anywhere else for a mobile photo booth.",2.0,"LIEkDyHj7b7l9ckqqS1gOQ","['event', 'lv', 'photoparty', 'today', 'mingo', 'kitchen', 'lounge', 'collin', 'amazing', 'guests', 'enjoyed', 'employees', 'jumped', 'took', 'pictures', 'decided', 'hang', 'photos', 'bar', 'look', 'mobile', 'photo', 'booth']","2013-04-29"
"dCUuzw3R2rPqKyN2Zl9zRw",2,"2009-01-05 23:14:06",2.0,"GISnDaLAq0xrWWQ9vyGMzw",4.0,"I was so PISSED at Fiamma.  My HUSBAND said I could order and we could SHARE what I ordered. Yay!  Gievn carte blanche, I ordered the beef carpaccio, nom, and he wanted none of it. WHATEVS!  SNOT!

Then for mains, I ordered the housemade fettucine with tiger prawns and a roasted pink snapper, the perfect balance between lean proteins and nommy carbs. SHARE FAIL!!!!!  He wouldn't let me eat the pasta and wanted none of that beautiful fish.

However...service was good if a little slow and the food tasted delicious.  The drinks were a'flowing and we had a great time.

I cannot inmy right mkind give Fiamma 5 stars due to having more love for both Bartolotta and Stratta at the Wynn. But I would eat here again anytime, and I won't share with anyone.",2.0,"nffEoRhzQYVIL3Y6bFhcGA","['pissed', 'fiamma', 'husband', 'said', 'order', 'share', 'ordered', 'yay', 'gievn', 'carte', 'blanche', 'ordered', 'beef', 'carpaccio', 'nom', 'wanted', 'whatevs', 'snot', 'mains', 'ordered', 'housemade', 'fettucine', 'tiger', 'prawns', 'roasted', 'pink', 'snapper', 'perfect', 'balance', 'lean', 'proteins', 'nommy', 'carbs', 'share', 'fail', 'wouldn', 'let', 'eat', 'pasta', 'wanted', 'beautiful', 'fish', 'service', 'good', 'little', 'slow', 'food', 'tasted', 'delicious', 'drinks', 'flowing', 'great', 'time', 'inmy', 'right', 'mkind', 'fiamma', 'stars', 'having', 'love', 'bartolotta', 'stratta', 'wynn', 'eat', 'anytime', 'won', 'share']","2009-01-05"
"5xdKUuu4DbJ71KGbwRXfFg",0,"2016-10-18 16:34:54",0.0,"qe7180oG291pYcLtw_j2rg",5.0,"Before this I used to go to Monta Ramen when visiting family in LV.

The only type of ramen I eat is Tonkotsu broth based. This place now ranks right under my #1 ramen spot which is tied between the Ajisen Ramen chain (because of the Ajisen Special ramen with spice bow) and Tampopo Ramen in Tempe, AZ.

First of all, they make their noodles in-house just like at Tampopo, and have one of the limited number of noodle making machines in the USA as well, I have only seen 3, Tampopo in Tempe AZ, Underground Ramen in SF, and this one, so it's always exciting. As expected, the noodles were top notch, and the broth was only below the best by the slightest of margins.

The thing that put this place at 5 stars for me was the fried pork belly that I ordered with my side of fried rice, O.M.G!!! That was soooooo good.  I requested that it's be crispy and it did not disappoint. Order fried rice with a  side of crispy pork belly when you go.

In conclusion, I love this place and will not be going back to Monta when I am in LV, just because Ramen KoBo is now on my list of not only faves in LV but top in my list overall.",3.0,"ckmkpROcN8Rn1wx2Ap-9sA","['monta', 'ramen', 'visiting', 'family', 'lv', 'type', 'ramen', 'eat', 'tonkotsu', 'broth', 'based', 'place', 'ranks', 'right', 'ramen', 'spot', 'tied', 'ajisen', 'ramen', 'chain', 'ajisen', 'special', 'ramen', 'spice', 'bow', 'tampopo', 'ramen', 'tempe', 'az', 'noodles', 'house', 'like', 'tampopo', 'limited', 'number', 'noodle', 'making', 'machines', 'usa', 'seen', 'tampopo', 'tempe', 'az', 'underground', 'ramen', 'sf', 'exciting', 'expected', 'noodles', 'notch', 'broth', 'best', 'slightest', 'margins', 'thing', 'place', 'stars', 'fried', 'pork', 'belly', 'ordered', 'fried', 'rice', 'soooooo', 'good', 'requested', 'crispy', 'disappoint', 'order', 'fried', 'rice', 'crispy', 'pork', 'belly', 'conclusion', 'love', 'place', 'going', 'monta', 'lv', 'ramen', 'kobo', 'list', 'faves', 'lv', 'list', 'overall']","2016-10-18"
"ToFm2DhhTdr0Kv0A7Sdj6g",0,"2015-01-14 04:31:02",0.0,"fKtXse8HDse6hSVl1_QfAQ",5.0,"I am in love with this place! Nathan is absolutely amazing! Next time I come I'm definitely having a party on the patio with the fire pit. The beverages are awesome also. Be sure to come check it out!",2.0,"WtjyA6LCSzhKQV5ZS58CNw","['love', 'place', 'nathan', 'absolutely', 'amazing', 'time', 'come', 'definitely', 'having', 'party', 'patio', 'pit', 'beverages', 'awesome', 'sure', 'come', 'check']","2015-01-14"
"eAZqT24e0Pk8apWzy3RsAQ",0,"2015-07-24 01:27:03",0.0,"mmNVFqbCBDRLvJv5F8mHVw",5.0,"Everything that was sat on the table was great!!! Best wings ever, get them double crispy!! The pnut butter pie is also the best I have ever had!! Open till 2.  You will not be disappointed!!",0.0,"nxSwrqLdB492svGSU7MMRw","['sat', 'table', 'great', 'best', 'wings', 'double', 'crispy', 'pnut', 'butter', 'pie', 'best', 'open', 'till', 'disappointed']","2015-07-24"
